id,order_id,promo_id,discount_amount
7084,16975,24,49.16
7085,7089,34,1.57
7086,38065,20,75.19
7087,12118,19,49.57
7088,26205,7,68.34
7089,42187,40,30.21
7090,23738,45,55.23
7091,22910,14,6.35
7092,6058,30,32.71
7093,30557,20,11.17
7094,19052,39,29.52
7095,19971,31,14.29
7096,31304,7,108.59
7097,438,18,36.42
7098,6486,30,65.06
7099,9734,16,61.69
7100,34403,23,13.48
7101,12859,31,32.03
7102,47407,45,2.53
7103,5120,20,102.87
7104,8110,28,9.81
7105,44835,40,43.78
7106,14680,24,101.64
7107,33332,8,4.38
7108,23599,33,79.7
7109,27556,13,44.68
7110,12150,3,3.04
7111,5677,39,21.58
7112,43702,25,11.69
7113,35956,6,99.7
7114,22514,2,22.54
7115,39155,47,10.93
7116,15808,43,22.07
7117,47324,48,112.51
7118,15027,22,25.42
7119,42858,2,18.32
7120,41037,9,70.93
7121,34939,43,94.71
7122,31412,2,13.01
7123,2441,36,95.46
7124,4008,28,55.98
7125,40542,46,122.31
7126,31011,46,71.82
7127,27542,34,5.21
7128,43960,6,103.97
7129,36091,35,9.74
7130,2261,22,55.24
7131,38276,26,7.46
7132,37042,10,14.31
7133,27101,6,96.91
7134,15018,5,128.73
7135,28406,28,17.2
7136,16220,22,45.87
7137,48681,48,18.84
7138,39878,32,19.33
7139,741,16,13.28
7140,34270,9,39.19
7141,24244,16,56.24
7142,20714,20,4.44
7143,33241,41,27.87
7144,22553,42,48.69
7145,48714,3,91.37
7146,48702,40,52.01
7147,38331,29,14.52
7148,5669,14,53.53
7149,35796,40,31.89
7150,13268,5,47.04
7151,15311,19,11.47
7152,48046,25,58.56
7153,49086,12,5.04
7154,4162,14,79.13
7155,1838,43,66.08
7156,10316,7,248.58
7157,48361,46,119.91
7158,5951,42,8.28
7159,27418,18,76.47
7160,18157,31,10.05
7161,47661,33,113.85
7162,24912,38,1.77
7163,43130,35,52.02
7164,18120,5,40.88
7165,3339,2,16.48
7166,5257,40,69.88
7167,27377,45,38.94
7168,33526,3,172.08
7169,11965,40,4.63
7170,17874,33,25.03
7171,8901,4,43.79
7172,41528,2,31.7
7173,25591,18,31.68
7174,29864,19,36.17
7175,8621,13,93.06
7176,7947,49,19.81
7177,35373,32,117.87
7178,31340,47,35.91
7179,19064,27,23.17
7180,31143,10,51.82
7181,5696,32,48.78
7182,5454,40,14.93
7183,26014,2,16.26
7184,18827,26,70.57
7185,37427,22,85.04
7186,12447,44,42.85
7187,30353,35,7.67
7188,11134,28,66.12
7189,41188,44,26.19
7190,40809,21,51.9
7191,49519,43,62.88
7192,7721,29,42.3
7193,49727,21,20.95
7194,11089,17,4.35
7195,763,45,43.61
7196,12276,17,0.93
7197,30225,12,3.62
7198,10913,4,101.83
7199,9730,6,31.7
7200,1758,6,41.4
7201,11574,7,67.59
7202,8910,24,79.03
7203,38583,13,33.54
7204,16203,40,23.56
7205,20685,23,75.38
7206,23606,28,26.48
7207,9012,28,19.45
7208,38301,31,7.58
7209,17822,50,21.63
7210,5983,36,9.11
7211,35900,10,45.46
7212,26083,50,22.49
7213,40741,13,71.69
7214,46452,8,9.64
7215,12660,4,12.34
7216,17318,11,134.94
7217,17429,31,9.78
7218,23973,30,36.31
7219,9959,4,67.31
7220,18244,6,49.82
7221,32095,23,18.35
7222,33900,5,99.73
7223,13467,41,3.36
7224,25233,4,20.81
7225,36381,4,37.59
7226,34857,22,25.09
7227,43940,3,70.33
7228,6200,8,26.31
7229,33673,46,17.92
7230,32449,8,12.13
7231,5569,19,99.14
7232,46158,30,121.46
7233,8027,7,46.77
7234,42524,50,41.6
7235,4881,40,61.65
7236,16609,37,40.56
7237,41997,20,155.1
7238,26259,30,8.34
7239,4316,26,39.11
7240,31478,18,22.5
7241,29043,7,126.61
7242,46672,44,56.32
7243,11454,5,2.69
7244,19500,21,78.06
7245,22793,4,20.38
7246,46194,14,101.67
7247,44753,47,25.25
7248,1256,5,21.87
7249,41245,29,67.83
7250,49823,33,38.52
7251,30463,38,43.43
7252,15244,30,22.14
7253,12558,2,1.78
7254,15190,42,95.6
7255,33296,25,43.19
7256,40968,19,84.81
7257,27994,33,48.91
7258,24469,10,58.71
7259,31045,39,55.0
7260,39738,45,28.65
7261,24364,11,100.97
7262,37345,8,7.36
7263,8606,39,34.21
7264,7474,19,37.45
7265,20837,31,32.84
7266,24393,13,32.06
7267,17699,11,9.86
7268,11163,13,27.69
7269,49297,32,3.73
7270,1991,40,50.86
7271,41978,28,30.6
7272,44499,33,24.76
7273,44812,4,2.94
7274,21112,34,1.54
7275,13134,38,62.97
7276,23963,14,22.86
7277,35042,7,146.16
7278,22830,8,37.0
7279,6095,18,62.61
7280,6245,29,32.28
7281,26587,30,21.03
7282,42669,41,7.79
7283,11203,21,17.58
7284,39063,3,103.56
7285,7170,37,139.2
7286,36786,7,49.62
7287,41216,49,10.22
7288,20180,7,27.78
7289,21984,15,29.51
7290,20389,40,9.12
7291,15839,19,6.43
7292,49061,32,78.54
7293,747,29,13.84
7294,32233,41,16.56
7295,32498,18,15.76
7296,19816,36,8.73
7297,39794,48,86.17
7298,43495,18,103.21
7299,39068,44,19.43
7300,12165,22,20.13
7301,40322,46,45.63
7302,41922,7,10.81
7303,49104,32,23.66
7304,17059,32,38.58
7305,20330,41,1.1
7306,35554,37,43.11
7307,8568,22,63.92
7308,46696,3,56.57
7309,24538,34,9.18
7310,3725,39,11.1
7311,45369,35,10.92
7312,42460,18,43.4
7313,27280,4,44.6
7314,31456,49,15.27
7315,15698,45,33.71
7316,9867,39,21.51
7317,20642,10,96.52
7318,31420,20,126.27
7319,32870,36,11.82
7320,14489,34,7.32
7321,37962,19,48.86
7322,23637,38,7.07
7323,38611,48,55.31
7324,16118,8,29.37
7325,8773,50,56.72
7326,7752,23,18.49
7327,42015,5,27.0
7328,46055,9,36.33
7329,39057,29,7.78
7330,13805,24,46.99
7331,46904,13,34.4
7332,25246,38,33.66
7333,35082,33,42.49
7334,33218,47,7.07
7335,15546,22,38.48
7336,33890,21,52.55
7337,18226,42,62.13
7338,1510,46,48.76
7339,29905,7,2.65
7340,29766,45,12.34
7341,24003,6,60.52
7342,42219,44,63.55
7343,3675,8,29.71
7344,6407,7,91.88
7345,29860,36,197.5
7346,9826,17,12.67
7347,22520,46,39.69
7348,2988,33,61.7
7349,25198,39,50.94
7350,43004,17,3.46
7351,23024,30,66.16
7352,4097,5,30.94
7353,45571,42,10.0
7354,29242,26,77.46
7355,32653,37,61.34
7356,10558,12,4.34
7357,3609,15,64.38
7358,39172,14,58.12
7359,1157,19,14.67
7360,43975,2,6.43
7361,15872,18,53.71
7362,19825,45,98.71
7363,16599,19,3.99
7364,18476,22,89.74
7365,21158,3,88.19
7366,27391,7,101.1
7367,11795,49,39.33
7368,26718,25,38.79
7369,6333,40,39.63
7370,21913,32,11.57
7371,27692,12,17.19
7372,36655,39,25.25
7373,48162,2,17.21
7374,36253,48,103.84
7375,11142,29,32.17
7376,29607,10,25.42
7377,6017,41,10.62
7378,30431,9,23.14
7379,22573,14,12.64
7380,2706,42,206.11
7381,7171,37,120.03
7382,20598,21,13.04
7383,39345,11,38.66
7384,28999,42,9.17
7385,46860,11,31.03
7386,34575,26,25.49
7387,48595,7,83.15
7388,2527,15,39.31
7389,25319,3,60.79
7390,28555,36,49.0
7391,13503,48,118.45
7392,29932,43,97.11
7393,48893,47,12.3
7394,27163,19,39.15
7395,34610,6,77.02
7396,2824,2,40.48
7397,28177,42,79.78
7398,22244,15,12.99
7399,42285,10,7.87
7400,36376,36,60.33
7401,3663,40,136.46
7402,8421,36,21.75
7403,34534,15,2.51
7404,45158,32,51.99
7405,48300,16,35.13
7406,8116,48,86.17
7407,3259,17,1.62
7408,45705,1,17.49
7409,5316,27,4.88
7410,22723,7,57.86
7411,30874,30,133.56
7412,34656,4,22.7
7413,25232,35,32.85
7414,34043,44,46.51
7415,9441,22,26.61
7416,6359,37,16.63
7417,45427,50,19.91
7418,36796,20,7.89
7419,1292,32,12.2
7420,45736,10,6.15
7421,40480,38,9.06
7422,41694,39,21.92
7423,29566,42,53.77
7424,43950,38,7.22
7425,35326,23,9.15
7426,16896,37,42.45
7427,32191,34,2.72
7428,44068,39,6.39
7429,48359,39,6.52
7430,11828,30,5.15
7431,29924,32,61.45
7432,7557,21,51.93
7433,48011,40,29.74
7434,4408,15,60.77
7435,17661,47,5.23
7436,49549,17,10.18
7437,42394,30,61.16
7438,20519,19,8.75
7439,10942,30,48.89
7440,24766,10,26.02
7441,6044,23,13.52
7442,48064,42,71.91
7443,27979,35,78.63
7444,15511,31,13.63
7445,41669,37,35.4
7446,35440,6,99.05
7447,37218,18,9.29
7448,30223,34,8.12
7449,6930,25,16.83
7450,5040,35,10.0
7451,208,20,75.69
7452,23032,28,23.19
7453,31735,42,81.15
7454,10929,36,8.74
7455,26344,31,16.27
7456,37686,47,20.24
7457,37074,38,28.03
7458,30368,45,70.96
7459,6661,40,105.42
7460,49573,48,127.75
7461,38389,34,2.05
7462,48404,39,49.63
7463,48621,22,3.51
7464,23351,17,28.45
7465,6714,12,19.08
7466,27537,36,107.65
7467,49232,32,13.23
7468,44947,49,2.6
7469,20160,41,2.77
7470,14760,25,24.66
7471,3614,6,13.71
7472,32348,39,15.64
7473,36109,46,43.94
7474,29620,6,15.95
7475,20624,16,37.36
7476,43466,23,20.65
7477,45372,14,202.4
7478,1746,46,74.75
7479,19586,49,84.65
7480,47722,38,41.23
7481,5786,6,37.6
7482,11671,8,27.05
7483,5204,3,149.0
7484,46000,2,31.37
7485,20381,45,80.67
7486,34451,35,74.86
7487,46740,36,48.72
7488,10794,24,126.69
7489,38251,7,27.48
7490,34044,14,144.73
7491,39151,11,89.37
7492,17388,44,21.44
7493,33195,45,34.45
7494,274,31,10.07
7495,8618,47,6.19
7496,3896,17,9.81
7497,10727,19,13.44
7498,39574,23,3.71
7499,30603,39,46.03
7500,42500,16,40.75
7501,39761,48,60.37
7502,24837,27,110.73
7503,32399,22,43.7
7504,14630,32,86.74
7505,12157,9,48.59
7506,13292,37,101.34
7507,30734,24,91.69
7508,38647,12,12.25
7509,3386,18,5.25
7510,49681,7,49.27
7511,28848,22,114.51
7512,3652,33,48.9
7513,29760,19,90.57
7514,32096,2,6.52
7515,18069,31,24.18
7516,40356,8,11.94
7517,16284,46,163.94
7518,13838,43,57.92
7519,33547,36,31.81
7520,6396,47,8.26
7521,40159,8,9.81
7522,40944,35,5.93
7523,31455,10,21.03
7524,38701,19,59.52
7525,42489,29,25.54
7526,30804,36,34.54
7527,7455,20,63.4
7528,19258,47,12.59
7529,44716,22,12.57
7530,19395,15,48.02
7531,488,41,9.91
7532,39996,27,130.72
7533,2757,41,15.4
7534,7389,38,2.76
7535,40769,2,12.83
7536,42466,38,26.8
7537,27934,6,45.05
7538,10823,15,19.58
7539,38027,23,10.46
7540,19075,46,53.62
7541,38337,19,15.96
7542,29079,12,4.68
7543,35644,36,119.66
7544,5645,21,49.57
7545,18779,31,15.47
7546,18974,31,51.02
7547,29093,29,2.97
7548,4364,23,6.39
7549,40222,28,40.37
7550,15934,38,36.3
7551,43847,18,44.17
7552,1850,26,6.22
7553,27791,35,73.55
7554,24920,14,41.21
7555,8903,7,80.74
7556,9574,5,47.66
7557,12195,10,3.91
7558,10712,40,126.45
7559,40052,40,26.34
7560,16225,41,6.31
7561,15149,21,56.75
7562,16445,36,26.33
7563,49738,20,73.76
7564,11679,39,51.19
7565,44076,43,5.4
7566,19489,22,11.1
7567,41846,3,120.21
7568,4721,3,121.03
7569,27408,4,19.77
7570,30476,16,19.71
7571,49586,43,68.12
7572,664,6,97.82
7573,11947,8,11.78
7574,24153,10,10.76
7575,30509,15,30.9
7576,1781,37,14.97
7577,25155,16,22.36
7578,12156,22,59.3
7579,11285,2,22.99
7580,8333,31,17.2
7581,13759,13,16.12
7582,1023,20,75.2
7583,20773,38,36.95
7584,31620,8,7.21
7585,40414,21,142.01
7586,46929,13,47.08
7587,44881,25,22.2
7588,2960,44,55.14
7589,10442,23,25.6
7590,16396,39,31.15
7591,23679,22,31.05
7592,9008,20,8.12
7593,15945,16,11.65
7594,43065,47,8.75
7595,12900,17,23.44
7596,6939,21,118.03
7597,14473,24,77.88
7598,46535,15,24.43
7599,9937,28,3.18
7600,48030,35,55.21
7601,47247,21,16.83
7602,1194,15,54.57
7603,3854,6,59.66
7604,11775,16,25.4
7605,18334,23,4.22
7606,33021,9,55.23
7607,8537,44,8.18
7608,35681,37,17.49
7609,30105,36,62.58
7610,25087,16,34.0
7611,42354,47,10.69
7612,39586,32,19.11
7613,19229,2,16.31
7614,1572,22,103.88
7615,2277,27,8.3
7616,37077,4,47.15
7617,16057,14,23.09
7618,17823,28,33.69
7619,43537,46,92.09
7620,33602,1,16.02
7621,4433,24,11.87
7622,87,20,18.79
7623,39347,34,5.95
7624,22840,19,6.86
7625,19975,18,18.33
7626,15091,6,62.29
7627,49583,19,12.11
7628,30515,32,15.21
7629,23147,20,7.09
7630,31004,8,18.6
7631,12470,31,24.0
7632,32507,35,86.62
7633,37450,4,64.6
7634,29155,6,108.5
7635,23501,16,9.77
7636,17311,40,22.08
7637,22204,16,8.34
7638,7226,28,68.03
7639,16870,48,47.25
7640,48976,1,12.33
7641,48456,30,14.16
7642,2609,12,17.67
7643,41266,42,75.03
7644,5380,39,53.21
7645,22217,49,40.28
7646,41073,6,34.81
7647,3875,14,196.29
7648,25135,10,6.61
7649,30634,23,59.76
7650,14357,18,12.55
7651,19219,35,75.3
7652,11121,35,47.66
7653,20472,41,13.07
7654,36688,20,48.26
7655,29359,9,37.14
7656,43317,28,23.69
7657,20664,16,42.5
7658,34839,44,30.23
7659,34015,12,3.07
7660,48789,10,19.54
7661,26481,15,6.47
7662,30752,37,14.34
7663,43634,48,15.16
7664,17789,9,41.73
7665,38378,39,7.8
7666,5024,42,66.77
7667,10341,49,33.69
7668,29806,43,25.26
7669,21344,48,34.5
7670,10535,29,1.42
7671,36716,17,7.51
7672,36468,29,24.45
7673,11797,34,7.02
7674,32004,43,7.44
7675,20656,36,78.85
7676,12560,23,43.08
7677,48802,23,23.22
7678,20940,27,20.31
7679,19244,6,111.74
7680,28213,27,42.67
7681,8642,1,62.54
7682,5156,42,20.43
7683,7825,50,128.68
7684,47821,24,77.3
7685,28393,33,35.46
7686,40705,46,26.84
7687,13586,22,80.39
7688,24554,8,17.52
7689,12971,31,35.58
7690,13755,16,27.64
7691,23904,4,30.99
7692,36331,1,31.17
7693,21571,38,41.07
7694,1108,49,18.5
7695,35175,18,47.58
7696,2784,44,14.88
7697,49152,9,12.72
7698,18907,21,9.78
7699,30562,33,25.83
7700,9720,16,24.73
7701,20630,6,25.12
7702,693,7,20.38
7703,31944,30,10.91
7704,42995,34,7.65
7705,21559,7,68.08
7706,41413,7,61.59
7707,20351,31,15.38
7708,25942,5,9.42
7709,9707,36,85.06
7710,43857,26,60.25
7711,41857,19,3.73
7712,14236,21,37.8
7713,9712,37,68.02
7714,25304,46,66.2
7715,48858,28,233.41
7716,8331,45,18.38
7717,4523,41,3.67
7718,47994,1,30.08
7719,21267,8,11.81
7720,37987,39,11.64
7721,2450,37,8.19
7722,11528,25,10.85
7723,9096,8,10.3
7724,89,3,24.24
7725,24836,48,30.11
7726,22151,44,47.47
7727,42085,17,8.38
7728,6397,37,70.64
7729,24985,20,34.42
7730,13942,27,46.3
7731,8749,6,73.87
7732,42227,22,118.83
7733,33917,20,60.39
7734,38608,31,12.8
7735,38228,30,164.62
7736,34195,50,51.87
7737,7168,49,23.43
7738,662,48,21.48
7739,48263,13,143.98
7740,11688,6,65.97
7741,9769,18,6.25
7742,2150,14,36.44
7743,48390,17,19.1
7744,43182,35,13.82
7745,24531,50,41.99
7746,15162,17,10.3
7747,6366,11,59.87
7748,6128,12,40.95
7749,28173,32,31.77
7750,46937,6,55.48
7751,2703,10,3.86
7752,38609,14,53.94
7753,13231,12,17.47
7754,11275,5,50.57
7755,22000,5,112.92
7756,23971,23,33.1
7757,48398,39,24.38
7758,8428,17,10.65
7759,33395,34,4.12
7760,6586,16,37.12
7761,8087,12,2.49
7762,4486,27,33.03
7763,118,26,41.77
7764,13702,8,16.68
7765,48847,7,54.96
7766,38589,11,47.38
7767,22341,4,17.29
7768,5865,29,26.29
7769,45126,39,45.69
7770,9660,14,31.73
7771,29151,8,12.99
7772,14586,34,4.24
7773,1080,32,15.24
7774,43325,19,20.52
7775,5629,42,18.97
7776,13152,29,7.57
7777,36235,28,53.0
7778,42855,31,31.49
7779,38406,28,94.25
7780,42784,22,5.87
7781,13954,25,23.25
7782,31744,14,103.26
7783,23603,33,38.36
7784,6756,50,173.43
7785,6855,13,59.3
7786,4066,32,53.16
7787,43564,8,44.4
7788,46912,27,10.29
7789,7263,45,74.83
7790,33101,20,31.36
7791,45027,17,19.87
7792,40652,29,10.67
7793,48400,33,16.7
7794,43164,7,66.53
7795,46485,22,21.01
7796,40279,8,13.31
7797,32066,36,24.38
7798,30319,18,142.23
7799,11870,29,20.69
7800,38836,37,45.12
7801,31914,27,59.9
7802,25921,35,44.13
7803,44822,47,14.01
7804,40620,25,57.05
7805,33355,50,50.61
7806,15392,50,115.57
7807,26924,27,44.48
7808,42247,10,37.18
7809,48033,36,76.97
7810,34370,5,72.67
7811,12934,45,34.56
7812,17632,44,55.09
7813,12820,24,51.93
7814,36033,50,55.68
7815,8820,33,56.73
7816,413,5,12.34
7817,23013,2,11.0
7818,34488,48,9.99
7819,12818,6,52.41
7820,35412,29,28.21
7821,30567,41,7.45
7822,29718,26,44.3
7823,28758,32,64.13
7824,24729,23,9.58
7825,5544,10,34.42
7826,34786,32,23.07
7827,35882,3,30.27
7828,1917,14,34.89
7829,8474,47,24.91
7830,44280,7,62.61
7831,41443,11,10.23
7832,7880,44,63.73
7833,3742,34,7.06
7834,27472,22,63.96
7835,8455,24,124.12
7836,16541,38,29.07
7837,9682,18,47.87
7838,46120,45,13.5
7839,21539,24,128.44
7840,43539,39,33.04
7841,46520,37,36.87
7842,12186,18,52.84
7843,18447,10,12.95
7844,17719,6,159.54
7845,32164,34,15.9
7846,6226,29,21.25
7847,20152,46,28.67
7848,21346,16,18.03
7849,46204,21,46.95
7850,6184,10,51.14
7851,3213,12,12.86
7852,32587,25,19.18
7853,36809,38,10.99
7854,40305,21,24.04
7855,19637,14,60.48
7856,36771,44,101.34
7857,45649,15,33.45
7858,46288,2,29.9
7859,37183,9,14.32
7860,19121,40,57.91
7861,32647,11,134.73
7862,44175,3,88.15
7863,46805,38,27.93
7864,35626,40,152.28
7865,45643,44,88.65
7866,28043,9,26.77
7867,36512,13,22.81
7868,18306,2,12.85
7869,36539,33,171.47
7870,23909,17,5.09
7871,19347,19,9.49
7872,23256,11,13.5
7873,34279,34,10.37
7874,14830,46,57.23
7875,39708,47,11.44
7876,42903,26,61.66
7877,31529,47,10.73
7878,19517,10,9.25
7879,3020,5,76.48
7880,31653,5,39.79
7881,49498,20,43.14
7882,25465,39,36.36
7883,12685,41,3.36
7884,39468,1,99.49
7885,36789,48,34.31
7886,5783,41,17.44
7887,24009,43,34.11
7888,2708,2,67.5
7889,26861,27,39.46
7890,28137,4,24.71
7891,28834,8,3.28
7892,7580,35,44.02
7893,1514,21,6.78
7894,38152,30,53.9
7895,36614,19,22.33
7896,18533,36,16.08
7897,25917,1,27.48
7898,22013,49,24.38
7899,11369,44,116.87
7900,24124,25,5.98
7901,17798,43,10.11
7902,27051,29,69.11
7903,42602,21,9.79
7904,17308,42,69.09
7905,9134,6,33.38
7906,45833,12,40.9
7907,41265,25,23.31
7908,1641,22,67.6
7909,34240,24,48.59
7910,1280,1,44.29
7911,41493,5,57.91
7912,6033,34,11.06
7913,26306,4,38.45
7914,20798,48,106.59
7915,7297,5,64.44
7916,37670,30,51.79
7917,17686,24,46.98
7918,41746,34,10.55
7919,43883,2,25.39
7920,23860,19,64.48
7921,48633,24,38.35
7922,34404,49,3.38
7923,30657,2,5.45
7924,42529,33,25.86
7925,1681,39,15.38
7926,28602,19,8.58
7927,28474,7,55.45
7928,15221,15,43.76
7929,37491,9,26.86
7930,8419,36,12.69
7931,35445,14,52.71
7932,15898,31,38.99
7933,35475,43,10.03
7934,12048,22,46.11
7935,31424,7,58.32
7936,24112,48,8.94
7937,20501,8,8.99
7938,33371,8,12.54
7939,40412,14,42.97
7940,1924,33,70.51
7941,23597,19,8.9
7942,32310,46,74.28
7943,48553,17,16.3
7944,484,48,21.33
7945,29243,22,50.95
7946,14904,9,4.73
7947,21487,37,50.97
7948,19023,45,40.47
7949,1120,48,53.0
7950,23919,6,36.95
7951,10423,16,18.32
7952,14203,29,12.07
7953,21794,13,36.38
7954,37938,11,53.82
7955,48133,48,29.98
7956,36937,38,24.26
7957,47904,21,111.57
7958,8632,11,103.36
7959,45982,7,35.24
7960,36015,36,12.7
7961,1313,3,34.74
7962,47241,41,7.47
7963,17116,34,6.46
7964,26458,13,56.66
7965,20999,31,4.95
7966,45843,35,25.56
7967,28933,48,24.91
7968,619,43,33.37
7969,26303,7,80.43
7970,25688,43,84.44
7971,16712,36,66.15
7972,36118,32,74.21
7973,26405,27,3.25
7974,40007,15,115.92
7975,2400,10,23.04
7976,27519,10,51.65
7977,49174,21,49.28
7978,3800,6,87.21
7979,30440,17,6.3
7980,15697,7,55.42
7981,13964,16,34.67
7982,16899,12,3.23
7983,2264,50,83.59
7984,40570,2,61.07
7985,2267,23,12.34
7986,41933,8,7.53
7987,1650,17,18.55
7988,48804,14,30.59
7989,4952,22,85.7
7990,16026,34,1.48
7991,18678,21,36.11
7992,16786,5,79.47
7993,11784,45,114.55
7994,34033,12,11.47
7995,31753,27,70.24
7996,10093,32,10.76
7997,44152,8,9.7
7998,28269,41,1.85
7999,39711,34,0.91
8000,1190,34,13.53
